@relation sentiment

@attribute tweet string
@attribute sentiwordnetpositive numeric
@attribute sentiwordnetnegative numeric
@attribute sentiwordnetneutral numeric
@attribute sentiwordnettotal numeric
@attribute sentiment {positive,negative,neutral}

@data
'thank you for giving me k about community exclamationmarkcharacter',0.0,0.0,0.3333333333333333,0.0,positive
'white people love sneakers',0.5,0.0,0.3333333333333333,0.4095064647916711,positive
'remember that time we had to crack the seal and pour a brand new  bottle down the toilet',0.3157894736842105,0.15789473684210525,0.05263157894736842,0.2632048897367748,neutral
'change buttons background i just got my g and love it i use launcher and the homes b exclamationmarkcharacter questionmarkcharacter',0.21739130434782608,0.0,0.2608695652173913,0.3495099270747953,positive
'pilates is my new favorite thing who knew it was so much core balance work great cross training questionmarkcharacter',0.3684210526315789,0.10526315789473684,0.10526315789473684,0.7167327854145655,positive
'the dress lamps are every inch of amazing and i want one right now',0.26666666666666666,0.06666666666666667,0.06666666666666667,0.39682506627817166,positive
'flossed and brushed and then ate a  i hate myself i deserve to die',0.0625,0.1875,0.125,0.28444889523607153,negative
'how google plans to make nexus more power efficient',0.3333333333333333,0.0,0.3333333333333333,0.12067510141337282,neutral
'verizon wireless is bad bad customer service more than full days to fix an issue it s not fixed exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter',0.09090909090909091,0.18181818181818182,0.2727272727272727,-1.508832948108501,negative
'i received k about and laptops from labdoo in switzerland from thanks exclamationmarkcharacter',0.07142857142857142,0.0,0.14285714285714285,0.04545454545454546,positive
'can i just own everything from',0.14285714285714285,0.0,0.14285714285714285,0.051686763311204455,neutral
'is one of the best things ever invented',0.1111111111111111,0.0,0.2222222222222222,0.24000000000000005,positive
'rt ceo ursula burns explains our services led strategy via cheekyspecialcharacter',0.09090909090909091,0.0,0.2727272727272727,0.08333333333333333,neutral
'fix urself bitch',0.0,0.6666666666666666,0.0,-0.4595711640177905,negative
'launches playstation app for ios and android',0.0,0.0,0.125,0.0,neutral
'fixing privacy settings thanks to an paralegal for alerting me to this  annoyedspecialcharacter',0.07407407407407407,0.037037037037037035,0.2222222222222222,0.2823766865737669,positive
'death wish',0.5,0.5,0.0,0.11490426384599176,negative
' hello you are yummy',0.2,0.0,0.0,0.5,positive
'broke new ground by swearing at a stranger in public at no less',0.0625,0.25,0.25,-1.2197706150771828,negative
'vehicle but there is a problem with the steering cylinder of three more years of dolamdan trkiyedi not and did not get a clear',0.08333333333333333,0.125,0.20833333333333334,-1.2280831930569596,neutral
'fyi mexican  lists sugar on the ingredient list but the laboratory did not detect any sucrose',0.0,0.05555555555555555,0.5,-0.625,neutral
'rookie mistake from',0.0,0.5,0.0,-0.6590909090909092,negative
'setting up active directory federated services for single sign on with is as fun as it sounds',0.13636363636363635,0.13636363636363635,0.18181818181818182,-0.053243504183247026,positive
'i make a variation of this with dark chocolate liquor no cream and split a chocolate covered cherry on the rim',0.09523809523809523,0.19047619047619047,0.19047619047619047,-0.014526738163337114,neutral
'free calls',0.0,0.5,0.0,-0.02776120163381035,neutral
'my addiction to  is really bad',0.2222222222222222,0.1111111111111111,0.2222222222222222,0.054035132103161077,negative
'i m gonna watch this movie with my eyes closed',0.1,0.0,0.3,0.25,neutral
'happy bornday homie can t stop laughing at your halloween',0.18181818181818182,0.0,0.2727272727272727,0.483656106583958,positive
'detroit reuters  inc forecast a weaker than expected fourth quarter profit and posted third qu cheekyspecialcharacter',0.05555555555555555,0.05555555555555555,0.3333333333333333,0.15879889411851758,neutral
'using big data and analytics across industries to acquire grow and retail customers',0.07692307692307693,0.0,0.15384615384615385,0.05509160817140707,neutral
'is only in of u s households today brand is a strong brand well over billion retail',0.2631578947368421,0.05263157894736842,0.10526315789473684,0.5166294407935748,positive
'the cabin will make my business more successful and my tourists happierm games exclamationmarkcharacter',0.1875,0.0,0.1875,0.6629379677750794,positive
'accusing twitter of infringing three patents',0.0,0.0,0.14285714285714285,0.0,neutral
'excite write would be a perfect choice of a tablet for me but then no release in brasil thank you for not letting me waste money',0.18518518518518517,0.07407407407407407,0.18518518518518517,-0.14153692985745026,positive
'not being  at all fuck this shit a nigga dont care about me so ion give a fuck about a nigga',0.0,0.18181818181818182,0.3181818181818182,-0.8147997046816315,negative
'hayi susqhela rt if you can t find your name on a you can create a virtual one on',0.19047619047619047,0.0,0.14285714285714285,0.279889407695364,neutral
'three  and orange juice dinner looks good tonight mayne',0.18181818181818182,0.0,0.2727272727272727,0.5745098297892726,positive
'it is great rightexclamationmarkcharacter questionmarkcharacter questionmarkcharacter',0.13333333333333333,0.0,0.13333333333333333,0.19281000962181033,positive
'great article rt leap into fueling w natgas',0.125,0.0,0.375,0.11210444266583842,positive
'yeah they posted a pic of my',0.0,0.0,0.25,0.0,neutral
'dell venue pro wifi tablet   quad core windows office shipping',0.18181818181818182,0.0,0.7272727272727273,0.05909036243573374,neutral
'goblin simple and beautiful golang testing framework now supports asynchronous testing go check it out annoyedspecialcharacter exclamationmarkcharacter',0.30434782608695654,0.08695652173913043,0.21739130434782608,0.8655011503466291,positive
'breaking news steve confirms storm will not be coming to uk',0.18181818181818182,0.18181818181818182,0.09090909090909091,-0.6880043642019585,neutral
'i ve got three bags of sweets and candies and  and i feel ready to study hopeless',0.1,0.1,0.1,-0.33674199399017335,neutral
'how to make twitter   menu dropdown on hover rather than click',0.16666666666666666,0.16666666666666666,0.25,-0.02563756619552882,neutral
'just got off an hour and a half phone call with michelle after using  smartcloud to complete our powerpoint mgmt k',0.13636363636363635,0.0,0.18181818181818182,0.32077652455948397,neutral
'would like to commend for their quick concise and friendly help tonight via chat help great exclamationmarkcharacter',0.2777777777777778,0.16666666666666666,0.1111111111111111,0.4067250782628936,positive
'question maintenance repairs open question air recirculation broken hi everyone i have a  questionmarkcharacter',0.13333333333333333,0.2,0.13333333333333333,0.002925231169468037,neutral
'finishes one two at texas nascar nscs',0.0,0.0,0.2222222222222222,0.0,neutral
'okay better be there exclamationmarkcharacter',0.6,0.0,0.2,0.99220120784382,positive
'ive said it once i am saying it again i love so much',0.14285714285714285,0.0,0.21428571428571427,0.37937705216149636,positive
'the new adventure time game comes out on im excited exclamationmarkcharacter exclamationmarkcharacter',0.23076923076923078,0.07692307692307693,0.0,0.45655327443802585,positive
'today marks one month of shooting published work with the very happy for it and its my first exclamationmarkcharacter',0.17391304347826086,0.0,0.2608695652173913,0.6428090757699878,positive
'customink is looking for summer internship job',0.0,0.1,0.3,-0.03213823428563395,neutral
'even my desktop of my window flicker of my files exclamationmarkcharacter',0.2,0.06666666666666667,0.2,0.0459679410416967,neutral
'a successful shopping day at good job anita and kids  centre exclamationmarkcharacter exclamationmarkcharacter',0.25,0.0625,0.0625,1.0946246527983732,positive
'thanks to  for his pledge to belle roscoe thrilled you purchased album enjoy babe x exclamationmarkcharacter',0.16666666666666666,0.1111111111111111,0.16666666666666666,0.2744701113841495,positive
'sounds like an amazing plan to me happyspecialcharacter',0.1111111111111111,0.0,0.1111111111111111,0.27272727272727276,positive
'ap  says three employees were injured wednesday when an aluminum casting press failed at its factory in fremont calif',0.0,0.047619047619047616,0.2857142857142857,-0.012113978894753607,neutral
'thanks to sheera for telling me about   and their effort to donate of their net',0.1875,0.0,0.0625,0.6874613481756339,positive
'im using  but next time ill try ',0.2,0.1,0.2,-0.4418768585131354,neutral
'i might as well have coffee while i m at it  and coffee makes areen very happy',0.2222222222222222,0.0,0.16666666666666666,0.8686142815135642,positive
'rip laptop   laptops are useless i have one and it s a heap of junk',0.0625,0.1875,0.1875,-0.5980724790221276,negative
'you lost the game too',0.0,0.4,0.0,-0.08730714146119425,negative
'adobe vid on using illustrator files in prem pro vector graphics are the theoretical design not the pixels that make up that design',0.2608695652173913,0.043478260869565216,0.17391304347826086,-0.43316932179328244,neutral
'perfectly projected zac stacy s points in my league not sure i ve seen that before',0.11764705882352941,0.11764705882352941,0.11764705882352941,-0.2320559610705596,positive
'thanks dude i love using phonegap angularjs knockoutjs less sass  and more i m not a freelancer at the mo exclamationmarkcharacter',0.09090909090909091,0.13636363636363635,0.22727272727272727,-0.8659152267378785,positive
'i used to be obsessed with flowerbomb by viktor rolf but now',0.16666666666666666,0.0,0.08333333333333333,0.04951616065057606,positive
'live tutorial using the new glue compressor',0.25,0.0,0.375,0.1453444711322024,neutral
'cents a cookie and cents a',0.0,0.0,0.14285714285714285,0.0,neutral
'wtf dam u   exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter questionmarkcharacter',0.0,0.0,0.2,0.0,negative
'it s cool doe is serving breakfast already mcmuffins over chicken any day lol exclamationmarkcharacter',0.17647058823529413,0.058823529411764705,0.23529411764705882,0.20937674938386316,positive
'mad respect to',0.25,0.25,0.0,0.18739407007442274,positive
'is the best',0.16666666666666666,0.0,0.3333333333333333,0.24000000000000005,positive
'it seems   is going to be a tad harder to learn to use than i expected cheekyspecialcharacter',0.21052631578947367,0.05263157894736842,0.05263157894736842,0.018995202207572698,negative
'holy shit exclamationmarkcharacter exclamationmarkcharacter',0.0,0.25,0.25,-0.1569462197321738,negative
'wow i hate',0.0,0.5,0.0,-0.375,negative
'beauty is what s on the inside of a can of',0.08333333333333333,0.0,0.08333333333333333,0.36000000000000004,positive
'very good day',1.0,0.0,0.0,0.5784885955656567,positive
'never buying your products ever again i would not even recommend it to my customers shittiest customer service from',0.1,0.1,0.2,-0.9930048661800487,negative
'just purchased my second my first one died after years thank you for making such a great product',0.1,0.05,0.3,0.03879120597704287,positive
'i don t think that has any interest in solving this issue please do some fairplay',0.25,0.0625,0.125,0.3602609368289453,neutral
'now i want',0.3333333333333333,0.16666666666666666,0.0,-0.34155714530975734,neutral
'cant wait to download all the apps and use dem nd at last i like more app and dat iz  xms',0.045454545454545456,0.09090909090909091,0.18181818181818182,-0.08541591381493277,positive
'it s physically painful to leave bc i just wanna lay with him until i fall asleep sadspecialcharacter',0.05555555555555555,0.2222222222222222,0.16666666666666666,-1.0978100797203574,neutral
'fantastic article   inside actiondispatch and rack via',0.1,0.1,0.2,0.23122020125224493,positive
'got the bbq burgers for they done fucked up all over',0.15384615384615385,0.0,0.07692307692307693,0.05971435726237395,negative
'the freeze machine at  is down so im pissed holy shit me and went today they said they didnt have one',0.13043478260869565,0.13043478260869565,0.17391304347826086,-0.11365087497056403,negative
'node up and running by is currently the most thorough  tutorial i ve read thanks man',0.2777777777777778,0.0,0.2777777777777778,1.1308387170104215,positive
'what s with the ridiculously large ad at the top of my tl so annoying exclamationmarkcharacter questionmarkcharacter',0.1111111111111111,0.1111111111111111,0.2222222222222222,-0.2948509786732927,negative
'not sure how can recommend as its favorite antivirus given how clingy and annoying it is to uninstall also too verbose exclamationmarkcharacter',0.13043478260869565,0.13043478260869565,0.043478260869565216,-0.7571057288210573,negative
'rt  beta now informs you about which tab that unwanted music is coming from',0.125,0.0625,0.25,-0.08158223191828673,neutral
'the night before he told us he was leaving my mother for that stupid skank ibooks kobo  yaromance',0.0,0.21052631578947367,0.10526315789473684,-0.8543647356292444,negative
'we missssss you so so much  season kicks off soon',0.16666666666666666,0.08333333333333333,0.16666666666666666,0.050746824353920306,positive
'robust testing of course meaning more time to geek out with them  s own servers are brilliant exclamationmarkcharacter',0.15789473684210525,0.10526315789473684,0.15789473684210525,0.24136801352109616,positive
'you need to make the app available on too i love my phone exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter',0.16666666666666666,0.1111111111111111,0.1111111111111111,0.3551711968374051,positive
'owners are confused and lost they re direction in life',0.18181818181818182,0.0,0.09090909090909091,0.00603491157952571,negative
'thank god for  time for a run justdoit',0.2222222222222222,0.0,0.3333333333333333,0.09602204950243533,positive
'the sunny center was great before but now its even better games exclamationmarkcharacter',0.4,0.0,0.06666666666666667,1.2208493009795942,positive
'i never know why people like  this is one of the worst site design i am introduced with failed',0.1,0.1,0.1,-0.9077929549531187,negative
'living self employed online the manual they forgot to give you',0.0,0.08333333333333333,0.16666666666666666,-0.02444957148527737,neutral
'will the be compatible with questionmarkcharacter',0.2222222222222222,0.0,0.0,0.4770496926923048,neutral
'touch screen glass digitizer lens for iconia tab a black side tools ebooks',0.06666666666666667,0.2,0.3333333333333333,-0.24988455534838216,neutral
'better customer experience comes from intimate insights and actions cheekyspecialcharacter',0.2,0.0,0.2,0.9606653574601394,positive
'partners with local libraries to offer free online training',0.1,0.1,0.2,0.26390546503285633,neutral
'ampera greener than shrek and it ll save you pounds at the pumps',0.07142857142857142,0.0,0.0,0.11449739487510865,positive
'better late than never fun fact for the day  is the world s most profitable car manufacturer',0.2777777777777778,0.1111111111111111,0.2777777777777778,0.42129848669123254,positive
'hit the store today and get trident white gum or browse us online for different flavours',0.3125,0.125,0.125,0.3036547667441291,neutral
'not happy that is playing the arena next year such an awful venue to get to might try the instead never been there exclamationmarkcharacter exclamationmarkcharacter',0.11538461538461539,0.15384615384615385,0.19230769230769232,-1.0864190352559862,negative
'day one unable to download apps day two unresponsive capacitive buttons day three random reboots  a',0.23529411764705882,0.11764705882352941,0.058823529411764705,-0.8378984134146492,negative
'i recommend you to use visit the links from your phone',0.10526315789473684,0.0,0.3157894736842105,0.09900415167676337,positive
'thanks for asking do the steps at fix the problem give them a try and let us know how it goes questionmarkcharacter',0.13043478260869565,0.21739130434782608,0.043478260869565216,-0.39294165019653,positive
'amp feature on sucks',0.0,0.0,0.2,0.0,negative
'guys i tried to download all even carbon only  works',0.09090909090909091,0.09090909090909091,0.18181818181818182,-0.02671992058754568,neutral
'how does   have thevoice songs already in the system and recognize the initial performance i call lip sync questionmarkcharacter',0.3,0.0,0.1,0.3809133302868182,neutral
'how bout you suck and kiss my ass when you see me because texans comin back homie',0.11764705882352941,0.058823529411764705,0.17647058823529413,0.027169973735259905,negative
'wanna go to  with me questionmarkcharacter',0.1111111111111111,0.0,0.3333333333333333,0.00247318463869237,neutral
'i also need to move back to boston because i m wasting my youth and it s giving me anxiety endrant happymonday',0.045454545454545456,0.13636363636363635,0.22727272727272727,-0.2108814977774923,negative
'peach teaaa makes me happyyyyy',0.0,0.16666666666666666,0.0,-0.01606978879706153,positive
'the best thing to ever happen to for teachers via',0.16666666666666666,0.16666666666666666,0.16666666666666666,0.21254568837839022,positive
'man i love my lil  but they goin thru the struggle lmaooo exclamationmarkcharacter',0.14285714285714285,0.07142857142857142,0.0,0.22330901107617485,positive
'learn how to develop and run data access applications for the liberty profile using was developer tools for eclipse',0.15789473684210525,0.0,0.3157894736842105,0.04790536822569807,neutral
'so far i m not a big fan of mobile the opt out approach is a pain when converting an existing website',0.21739130434782608,0.08695652173913043,0.17391304347826086,-0.9065354527544265,negative
'i just voted for seattle to host fashion show party you should too get voting at now exclamationmarkcharacter',0.3157894736842105,0.10526315789473684,0.10526315789473684,0.20090141567775885,neutral
'is not responding is not responding my nightmares have come to life',0.3125,0.125,0.0625,-1.0555779544596575,negative
'and  anti virus is being a pain in the ass again if only i could just murderize it',0.05263157894736842,0.21052631578947367,0.10526315789473684,-0.8009679306408796,negative
'oh fuck off',0.0,0.0,0.3333333333333333,0.0,negative
'looked down from my computer because i thought i had a text i was wrong it was a container damn',0.045454545454545456,0.13636363636363635,0.13636363636363635,-0.7410822926678161,negative
'want to buy a new computer  notebook computer amazing offer exclamationmarkcharacter questionmarkcharacter',0.3076923076923077,0.0,0.3076923076923077,0.5131180284324273,positive
'those fake ass reviews you got on you can stick em up your ass been around too long to fall for that shit greedyassholes',0.04,0.2,0.16,-0.99495872697925,negative
'i hate it when niggers say things that don t apply to them i aint got no worries you in the th grade nigger you need to worry annoyedspecialcharacter',0.13793103448275862,0.06896551724137931,0.13793103448275862,-0.01822450316790261,negative
'here s the latest ad running in craig s list i won a   inch plasma smart d hdtv on let s make a',0.125,0.125,0.3333333333333333,0.20170579986825415,neutral
'cause of death reached for box of on the floorboard while driving high',0.13333333333333333,0.13333333333333333,0.13333333333333333,-0.06949303743003107,negative
'my favorite sublime text plugin is probably easy to find debug lines you ve added since last commit',0.19230769230769232,0.038461538461538464,0.15384615384615385,0.6490618478383795,positive
'a day to remember and  go surprisingly well together',0.45454545454545453,0.0,0.18181818181818182,0.4818725062739762,positive
'in your considerations for hyundai and kia thing of electronics samsung no longer needs a defense but make room for   questionmarkcharacter',0.09090909090909091,0.09090909090909091,0.09090909090909091,0.010135831528362955,neutral
'i wish i knew how many reese s i ve eaten in my life',0.14285714285714285,0.0,0.14285714285714285,0.21288992294361686,neutral
'i love u all more than a fat person likes cake i love you more than i love nutella',0.15789473684210525,0.05263157894736842,0.2631578947368421,0.7758906834227282,positive
'releases for windows cheekyspecialcharacter',0.0,0.0,0.5,0.0,neutral
'i had to get arby s after work',0.25,0.0,0.125,0.03763861409840667,neutral
'have you figured out how to share keynotes yet like via email or   questionmarkcharacter questionmarkcharacter',0.17647058823529413,0.0,0.17647058823529413,0.11035268199716339,neutral
'lets me talk about',0.0,0.2,0.0,-0.056244260789715346,neutral
'it pissed me off with promoted tweets and ads and shit just added some ads and it slowed it down to unusable',0.043478260869565216,0.13043478260869565,0.0,-0.8011639680285033,negative
'need a mini or a as a first car',0.0,0.1,0.4,-0.021258503401360547,neutral
'mexico news by diane bartz and soyoung kim washington new york reuters us airways group inc and a mex info',0.1,0.0,0.3,0.15414053935244726,neutral
'best of both worlds so greatful gonna miss the best  stogapioners exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter',0.125,0.0625,0.0625,0.3706177728509756,positive
'need to invest in a new computer see the latest  pavilion notebook why wait questionmarkcharacter questionmarkcharacter',0.23529411764705882,0.11764705882352941,0.23529411764705882,0.3114929891966892,neutral
'fix ur fucking program or die motherfucker',0.0,0.42857142857142855,0.2857142857142857,-0.8813450808439471,negative
'first night with   shield i said wow too bad i had to recharge it so soon sadspecialcharacter',0.0,0.3333333333333333,0.1111111111111111,-0.7788795019797641,negative
'the first ride in india was great more expensive than a taxi but without hassle of negotiating a price cheekyspecialcharacter exclamationmarkcharacter exclamationmarkcharacter',0.13636363636363635,0.09090909090909091,0.18181818181818182,0.4326854389174756,positive
'that bitch know how to party happyspecialcharacter',0.14285714285714285,0.14285714285714285,0.14285714285714285,-0.24509104765359596,positive
'pssst they have bride of pinbot exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter',0.1,0.0,0.1,0.04924006245099788,positive
'wow should be ashamed of itself badkarma',0.14285714285714285,0.2857142857142857,0.0,-0.8411321254895133,negative
'is my bestfriend',0.0,0.0,0.0,0.0,positive
'enter to win a   coffee maker giveaway via pls rt',0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0812043795620438,neutral
'i love the backpack in leather from',0.125,0.0,0.25,0.26363022780757606,positive
'thanks exclamationmarkcharacter',0.5,0.0,0.0,0.04545454545454546,positive
'checkout where i buy my favorite workout clothes fitfluential one',0.3,0.0,0.2,0.20746018184368586,positive
'that new chief keef go raw i can wear my coat and  bag to this song',0.1,0.15,0.25,-0.13553508423825905,neutral
'maybe i m thinking of a different model it s a   lumia there could be more than one',0.15789473684210525,0.0,0.2631578947368421,0.284821054528665,neutral
'i m at financial services goregaon e mumbai',0.2222222222222222,0.0,0.3333333333333333,0.30474452554744524,neutral
'is the fire right now',0.25,0.125,0.25,0.07416999801513768,neutral
'new dreameye hkt digital camera webcam   dreamcast import japan game jp end date wednesday questionmarkcharacter',0.25,0.0625,0.3125,0.2085396920674391,neutral
'i need an empty  box',0.3333333333333333,0.16666666666666666,0.0,0.17523479991771465,neutral
'booooo on for not carrying my cd s i buy every yr at this time yay to for having them in stock',0.13636363636363635,0.045454545454545456,0.18181818181818182,-0.47782710663912303,negative
'wendy s the only restaurant whose burgers advertisement match',0.1111111111111111,0.1111111111111111,0.3333333333333333,0.01942045579712195,positive
'i have always wanted to yo to',0.2,0.1,0.1,0.07169855008688367,positive
'has this annoying refresh limit',0.0,0.5,0.0,-0.5735599333437107,negative
'yep good point exclamationmarkcharacter',0.5,0.0,0.0,0.49963339271353313,positive
'love it   makes strategic investment in tattoodo which is kind of like',0.14285714285714285,0.0,0.14285714285714285,0.28635750053484876,positive
'disappointed in you guys broadcasting a commercial with the phrase hell yes never going to buy from ram',0.05555555555555555,0.2222222222222222,0.16666666666666666,-1.2425640121455186,negative
'i m in the running to win a smartphone in the the a series  game aseries exclamationmarkcharacter',0.05,0.05,0.1,0.11372692179914637,neutral
'cause since it was made in california when u purchase a digital copy it won t allow u to play until it',0.21739130434782608,0.043478260869565216,0.21739130434782608,0.12011202408333549,neutral
'butheme one page responsive   theme',0.3333333333333333,0.0,0.3333333333333333,0.10033070521243978,neutral
'just a little change in',0.3333333333333333,0.16666666666666666,0.0,-0.3080673509950775,neutral
'you must really hate yourself if you eat papa john s pizza justsaying',0.15384615384615385,0.07692307692307693,0.3076923076923077,0.13226645273373147,negative
'but i hate checkers and domino s pizza i m never eating there again',0.0,0.14285714285714285,0.5,-0.7083333333333333,negative
'be positive via exclamationmarkcharacter',0.5,0.0,0.0,0.24028368327478958,positive
'i m falling in love with  i can t believe i used to despise it tr luv',0.15789473684210525,0.05263157894736842,0.15789473684210525,0.03921458650625803,positive
'you should have gone to  this weekend exclamationmarkcharacter',0.2222222222222222,0.0,0.1111111111111111,0.06234223672256847,neutral
'the end best t shirts in the world',0.125,0.0,0.375,0.24000000000000005,positive
'yes i love them thanks again exclamationmarkcharacter exclamationmarkcharacter',0.25,0.0,0.125,0.3090847732621215,positive
'thank you for giving me k about coffee exclamationmarkcharacter',0.0,0.0,0.3333333333333333,0.0,positive
'not surprising mobile operators are estimated to have lost bn in sms revenue in due to messaging apps such as',0.2,0.15,0.05,-1.1648489502823667,negative
'i hate hate hate that controller',0.07692307692307693,0.23076923076923078,0.23076923076923078,-0.45985401459854014,negative
'save money on thousands of hot deals in daytona beach fl win ff love tv free ema exclamationmarkcharacter',0.16666666666666666,0.1111111111111111,0.2222222222222222,0.4580444434487534,neutral
'adobe photoshop lightroom for windows rc released',0.14285714285714285,0.0,0.14285714285714285,0.06818181818181819,neutral
'i m dreaming of a  christmas winkspecialcharacter',0.0,0.0,0.2222222222222222,0.0,positive
'marketing overload has taken over there has been tremendous growth in the cloud computing space but that gro',0.05555555555555555,0.2222222222222222,0.16666666666666666,-0.03266294534380181,neutral
'dm us would like to talk biz for a quick min',0.0,0.16666666666666666,0.25,-0.3971533516988063,neutral
'i m gonna apply at',0.14285714285714285,0.0,0.14285714285714285,0.030211529182976413,neutral
'my pos cummins is the worst vehicle i ve ever owned wishiwouldveboughtaford unreliable',0.0,0.15384615384615385,0.15384615384615385,-1.0273722627737227,negative
'but suck lol i think fixing up your car is better than buying a',0.1875,0.0,0.125,0.6558808230596768,negative
'i really miss your  thank you',0.14285714285714285,0.14285714285714285,0.14285714285714285,0.25218802078485986,positive
'inch k tablet comes to the us in january for se viene la tablet de exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter',0.09523809523809523,0.0,0.19047619047619047,0.09641873278236916,positive
'excited for in a few hours still some spots available exclamationmarkcharacter',0.09090909090909091,0.2727272727272727,0.09090909090909091,-0.5597186147186147,positive
's coo launches game changing hub for smes in africa',0.0,0.1,0.2,-0.003973808127860925,neutral
'idk ben and jerry s solves all my problems',0.1111111111111111,0.0,0.2222222222222222,0.125,positive
'so annoyed that  is shutting down but there are going to be so many sales so i m going to stock up before it all goes exclamationmarkcharacter exclamationmarkcharacter',0.1,0.06666666666666667,0.23333333333333334,-0.5767300547995453,negative
'dj holiday does yoga with',0.0,0.0,0.5,0.0,neutral
'completed thank you winkspecialcharacter',0.0,0.0,0.25,0.0,positive
'is grounded when i get home disappointed in you exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter',0.15384615384615385,0.07692307692307693,0.0,-0.46214541002555476,negative
'sucks',0,0,1,0,negative
'founders wore shirt',0.0,0.0,0.3333333333333333,0.0,neutral
'have you gone into  questionmarkcharacter',0.14285714285714285,0.0,0.2857142857142857,0.04924006245099788,neutral
'but what   facts won t tell you is that females also learn to cook and clean at an earlier age than males too',0.125,0.041666666666666664,0.20833333333333334,0.11310663793056776,neutral
's o to the motherfucker that ate my  i hope you burn in hell',0.06666666666666667,0.2,0.13333333333333333,-0.8553347350458407,negative
'me and used to be coo af idk what happened to that though',0.07692307692307693,0.0,0.07692307692307693,0.033867874510486645,neutral
'want an awesome offer on new   harddrive fast delivery buy now   harddrive exclamationmarkcharacter exclamationmarkcharacter',0.3125,0.0625,0.125,0.9899591006937708,positive
'i m soo glad g invested in a it makes monday nights that much more enjoyable',0.11764705882352941,0.058823529411764705,0.23529411764705882,0.3037633532795401,positive
'has saved me keystrokes check it out at exclamationmarkcharacter exclamationmarkcharacter questionmarkcharacter',0.08333333333333333,0.0,0.0,0.016092309826651774,positive
'just a reminder you do not need a   ipad kindle or e reader to read the series all retailers have a',0.13636363636363635,0.18181818181818182,0.13636363636363635,-0.3811858678422676,neutral
'a wonderful cause enjoy exclamationmarkcharacter exclamationmarkcharacter',0.3333333333333333,0.16666666666666666,0.0,1.0547702907196685,positive
'bringing another back to life turbo  exclamationmarkcharacter exclamationmarkcharacter',0.1111111111111111,0.0,0.1111111111111111,0.0035235317590437895,neutral
'is so fucking nasty',0.16666666666666666,0.16666666666666666,0.3333333333333333,-0.5108317742233108,negative
'cassette tape laptop handle sleeve case bag cover for   samsung hp dell bids end date sunday',0.11764705882352941,0.17647058823529413,0.5294117647058824,-0.009608062584211412,neutral
'bbm is now available for iphone and android adad p us a exclamationmarkcharacter questionmarkcharacter',0.13333333333333333,0.06666666666666667,0.2,0.15398161947342276,neutral
'google chrome is crazy i kinda wish it just showed up as one process like   does',0.17647058823529413,0.11764705882352941,0.11764705882352941,0.11150078747507496,negative
'no  i do not want to make you my default browser jeez take a hint',0.25,0.25,0.0,-0.9037137218458334,negative
'i gave k about political science on',0.14285714285714285,0.0,0.2857142857142857,0.022727272727272728,neutral
'now lets you save attachments directly via technology',0.25,0.08333333333333333,0.16666666666666666,0.12821032022575285,neutral
'do you even drive a  questionmarkcharacter',0.2857142857142857,0.2857142857142857,0.0,-0.10615622081907831,neutral
'the ice cream shop was great before but now its even better games exclamationmarkcharacter',0.3125,0.0,0.1875,0.823312339511524,positive
'can t wait to dive in the tubs of hershey s ice cream happyspecialcharacter',0.07142857142857142,0.07142857142857142,0.35714285714285715,0.05474452554744526,positive
'never been so grossed out before there was a dead worm in my  ineedanewone exclamationmarkcharacter',0.0,0.1875,0.125,-0.827978457410291,negative
'always eat pop tarts when baked',0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.13866348938244893,neutral
'easy mp cutter download the easy mp cutter app now to your kindle fire or other android devices from the am',0.14285714285714285,0.09523809523809523,0.2857142857142857,-0.08205094234855717,neutral
'rt china is the worlds largest internet population more than m have online access',0.14285714285714285,0.0,0.35714285714285715,0.10026047061426319,neutral
'i have an allergy on  chocolates sadspecialcharacter',0.125,0.125,0.0,-0.07575993754900212,neutral
'no i dont want to read shit i already bought it i shouldnthave to buy it again exclamationmarkcharacter',0.2222222222222222,0.05555555555555555,0.05555555555555555,0.3278697141124677,negative
'donated usd to victims thank you for your help tp the',0.1111111111111111,0.0,0.1111111111111111,0.19593010440254097,positive
'so  just took that year million dollar shoe deal away and gave it to jabari parker now haha',0.10526315789473684,0.10526315789473684,0.2631578947368421,0.04128580858679748,neutral
'it s amazing traded it for my  one and i m not disappointed exclamationmarkcharacter',0.06666666666666667,0.13333333333333333,0.13333333333333333,-0.8522727272727273,positive
'mms is not working today please fix it exclamationmarkcharacter',0.2222222222222222,0.2222222222222222,0.0,-0.4335610630076894,negative
